bit_index, EMD
639, 1.2872396693880042
640, 1.2872396693880042
641, 1.2872396693880042
642, 1.2872396693880042
643, 1.2872396693880042
644, 1.2872396693880042
645, 1.2872396693880042
646, 1.2872396693880042
647, 1.2872396693880042
648, 1.2872396693880042
649, 1.2872396693880042
650, 1.2872396693880042
651, 1.2872396693880042
652, 1.2872396693880042
653, 1.2872396693880042
654, 1.2872396693880042
655, 1.2872396693880042
656, 1.2872396693880042
657, 1.2872396693880042
658, 1.2872396693880042
659, 1.2872396693880042
660, 1.2872396693880042
661, 1.2872396693880042
662, 1.2872396693880042
663, 1.2872396693880042
664, 1.2872396693880042
665, 1.2872396693880042
666, 1.2872396693880042
667, 1.2872396693880042
668, 1.2872396693880042
669, 1.2872396693880042
670, 1.2872396693880042
671, 1.2872396693880042
672, 1.2872396693880042
673, 1.2872396693880042
674, 1.2872396693880042
675, 1.2872396693880042
676, 1.2872396693880042
677, 1.2872396693880042
678, 1.2872396693880042
679, 1.2872396693880042
770, 1.2872396693880042
772, 1.2872396693880042
773, 1.2872396693880042
774, 1.2872396693880042
780, 1.2872396693880042
781, 1.2872396693880042
782, 1.2872396693880042
783, 1.2872396693880042
784, 1.2872396693880042
786, 1.2872396693880042
787, 1.2872396693880042
788, 1.2872396693880042
789, 1.2872396693880042
795, 1.2872396693880042
796, 1.2872396693880042
797, 1.2872396693880042
798, 1.2872396693880042
799, 1.2872396693880042
820, 1.2872396693880042
821, 1.2872396693880042
822, 1.2872396693880042
823, 1.2872396693880042
824, 1.2872396693880042
846, 1.2872396693880042
848, 1.2872396693880042
849, 1.2872396693880042
860, 1.2872396693880042
861, 1.2872396693880042
862, 1.2872396693880042
863, 1.2872396693880042
864, 1.2872396693880042
865, 1.2872396693880042
868, 1.2872396693880042
869, 1.2872396693880042
870, 1.2872396693880042
874, 1.2872396693880042
877, 1.2872396693880042
879, 1.2872396693880042
881, 1.2872396693880042
882, 1.2872396693880042
883, 1.2872396693880042
884, 1.2872396693880042
941, 1.2872396693880042
942, 1.2872396693880042
943, 1.2872396693880042
944, 1.2872396693880042
956, 1.2872396693880042
958, 1.2872396693880042
959, 1.2872396693880042
1006, 1.2872396693880042
1007, 1.2872396693880042
1008, 1.2872396693880042
1009, 1.2872396693880042
1011, 1.2872396693880042
1014, 1.2872396693880042
1020, 1.2872396693880042
1021, 1.2872396693880042
1022, 1.2872396693880042
1023, 1.2872396693880042
1024, 1.2872396693880042
1026, 1.2872396693880042
1027, 1.2872396693880042
1028, 1.2872396693880042
1029, 1.2872396693880042
1031, 1.2872396693880042
1032, 1.2872396693880042
1033, 1.2872396693880042
1034, 1.2872396693880042
1037, 1.2872396693880042
1038, 1.2872396693880042
1039, 1.2872396693880042
1040, 1.2872396693880042
1043, 1.2872396693880042
1044, 1.2872396693880042
1056, 1.2872396693880042
1057, 1.2872396693880042
1058, 1.2872396693880042
1059, 1.2872396693880042
1071, 1.2872396693880042
1072, 1.2872396693880042
1073, 1.2872396693880042
1074, 1.2872396693880042
1101, 1.2872396693880042
1102, 1.2872396693880042
1103, 1.2872396693880042
1104, 1.2872396693880042
1160, 1.2872396693880042
1161, 1.2872396693880042
1162, 1.2872396693880042
1163, 1.2872396693880042
1164, 1.2872396693880042
1165, 1.2872396693880042
1166, 1.2872396693880042
1167, 1.2872396693880042
1168, 1.2872396693880042
1169, 1.2872396693880042
1170, 1.2872396693880042
1171, 1.2872396693880042
1172, 1.2872396693880042
1173, 1.2872396693880042
1174, 1.2872396693880042
1175, 1.2872396693880042
1176, 1.2872396693880042
1177, 1.2872396693880042
1178, 1.2872396693880042
1179, 1.2872396693880042
1180, 1.2872396693880042
1181, 1.2872396693880042
1182, 1.2872396693880042
1183, 1.2872396693880042
1184, 1.2872396693880042
1185, 1.2872396693880042
1186, 1.2872396693880042
1187, 1.2872396693880042
1188, 1.2872396693880042
1189, 1.2872396693880042
1190, 1.2872396693880042
1191, 1.2872396693880042
1192, 1.2872396693880042
1193, 1.2872396693880042
1194, 1.2872396693880042
1195, 1.2872396693880042
1196, 1.2872396693880042
1197, 1.2872396693880042
1198, 1.2872396693880042
1199, 1.2872396693880042
1200, 1.2872396693880042
1201, 1.2872396693880042
1202, 1.2872396693880042
1203, 1.2872396693880042
1204, 1.2872396693880042
1205, 1.2872396693880042
1206, 1.2872396693880042
1207, 1.2872396693880042
1208, 1.2872396693880042
1209, 1.2872396693880042
1210, 1.2872396693880042
1211, 1.2872396693880042
1212, 1.2872396693880042
1213, 1.2872396693880042
1214, 1.2872396693880042
1215, 1.2872396693880042
1216, 1.2872396693880042
1217, 1.2872396693880042
1218, 1.2872396693880042
1219, 1.2872396693880042
1220, 1.2872396693880042
1221, 1.2872396693880042
1222, 1.2872396693880042
1223, 1.2872396693880042
1224, 1.2872396693880042
1225, 1.2872396693880042
1226, 1.2872396693880042
1227, 1.2872396693880042
1228, 1.2872396693880042
1229, 1.2872396693880042
1230, 1.2872396693880042
1231, 1.2872396693880042
1232, 1.2872396693880042
1233, 1.2872396693880042
1234, 1.2872396693880042
1235, 1.2872396693880042
1236, 1.2872396693880042
1237, 1.2872396693880042
1238, 1.2872396693880042
1239, 1.2872396693880042
1246, 1.2872396693880042
1247, 1.2872396693880042
1248, 1.2872396693880042
1249, 1.2872396693880042
1250, 1.2872396693880042
1254, 1.2872396693880042
1260, 1.2872396693880042
1261, 1.2872396693880042
1262, 1.2872396693880042
1263, 1.2872396693880042
1264, 1.2872396693880042
1266, 1.2872396693880042
1267, 1.2872396693880042
1268, 1.2872396693880042
1269, 1.2872396693880042
1270, 1.2872396693880042
1271, 1.2872396693880042
1272, 1.2872396693880042
1273, 1.2872396693880042
1274, 1.2872396693880042
1276, 1.2872396693880042
1277, 1.2872396693880042
1278, 1.2872396693880042
1279, 1.2872396693880042
1280, 1.2872396693880042
1281, 1.2872396693880042
1282, 1.2872396693880042
1283, 1.2872396693880042
1284, 1.2872396693880042
1296, 1.2872396693880042
1297, 1.2872396693880042
1298, 1.2872396693880042
1299, 1.2872396693880042
1311, 1.2872396693880042
1312, 1.2872396693880042
1313, 1.2872396693880042
1314, 1.2872396693880042
1400, 1.2872396693880042
1401, 1.2872396693880042
1402, 1.2872396693880042
1403, 1.2872396693880042
1404, 1.2872396693880042
1405, 1.2872396693880042
1406, 1.2872396693880042
1407, 1.2872396693880042
1408, 1.2872396693880042
1409, 1.2872396693880042
1410, 1.2872396693880042
1411, 1.2872396693880042
1412, 1.2872396693880042
1413, 1.2872396693880042
1414, 1.2872396693880042
1415, 1.2872396693880042
1416, 1.2872396693880042
1417, 1.2872396693880042
1418, 1.2872396693880042
1419, 1.2872396693880042
1420, 1.2872396693880042
1421, 1.2872396693880042
1422, 1.2872396693880042
1423, 1.2872396693880042
1424, 1.2872396693880042
1425, 1.2872396693880042
1426, 1.2872396693880042
1427, 1.2872396693880042
1428, 1.2872396693880042
1429, 1.2872396693880042
1430, 1.2872396693880042
1431, 1.2872396693880042
1432, 1.2872396693880042
1433, 1.2872396693880042
1434, 1.2872396693880042
1435, 1.2872396693880042
1436, 1.2872396693880042
1437, 1.2872396693880042
1438, 1.2872396693880042
1439, 1.2872396693880042
1440, 1.2872396693880042
1441, 1.2872396693880042
1442, 1.2872396693880042
1443, 1.2872396693880042
1444, 1.2872396693880042
1445, 1.2872396693880042
1446, 1.2872396693880042
1447, 1.2872396693880042
1448, 1.2872396693880042
1449, 1.2872396693880042
1450, 1.2872396693880042
1451, 1.2872396693880042
1452, 1.2872396693880042
1453, 1.2872396693880042
1454, 1.2872396693880042
1455, 1.2872396693880042
1456, 1.2872396693880042
1457, 1.2872396693880042
1458, 1.2872396693880042
1459, 1.2872396693880042
1460, 1.2872396693880042
1461, 1.2872396693880042
1462, 1.2872396693880042
1463, 1.2872396693880042
1464, 1.2872396693880042
1465, 1.2872396693880042
1466, 1.2872396693880042
1467, 1.2872396693880042
1468, 1.2872396693880042
1469, 1.2872396693880042
1470, 1.2872396693880042
1471, 1.2872396693880042
1472, 1.2872396693880042
1473, 1.2872396693880042
1474, 1.2872396693880042
1475, 1.2872396693880042
1476, 1.2872396693880042
1477, 1.2872396693880042
1478, 1.2872396693880042
1479, 1.2872396693880042
1480, 1.2872396693880042
1481, 1.2872396693880042
1482, 1.2872396693880042
1483, 1.2872396693880042
1484, 1.2872396693880042
1485, 1.2872396693880042
1486, 1.2872396693880042
1487, 1.2872396693880042
1488, 1.2872396693880042
1489, 1.2872396693880042
1490, 1.2872396693880042
1491, 1.2872396693880042
1492, 1.2872396693880042
1493, 1.2872396693880042
1494, 1.2872396693880042
1495, 1.2872396693880042
1496, 1.2872396693880042
1497, 1.2872396693880042
1498, 1.2872396693880042
1499, 1.2872396693880042
1500, 1.2872396693880042
1501, 1.2872396693880042
1502, 1.2872396693880042
1503, 1.2872396693880042
1504, 1.2872396693880042
1505, 1.2872396693880042
1506, 1.2872396693880042
1507, 1.2872396693880042
1508, 1.2872396693880042
1509, 1.2872396693880042
1510, 1.2872396693880042
1511, 1.2872396693880042
1512, 1.2872396693880042
1513, 1.2872396693880042
1514, 1.2872396693880042
1515, 1.2872396693880042
1516, 1.2872396693880042
1517, 1.2872396693880042
1518, 1.2872396693880042
1519, 1.2872396693880042
1520, 1.2872396693880042
1521, 1.2872396693880042
1522, 1.2872396693880042
1523, 1.2872396693880042
1524, 1.2872396693880042
1525, 1.2872396693880042
1526, 1.2872396693880042
1527, 1.2872396693880042
1528, 1.2872396693880042
1529, 1.2872396693880042
1530, 1.2872396693880042
1531, 1.2872396693880042
1532, 1.2872396693880042
1533, 1.2872396693880042
1534, 1.2872396693880042
1535, 1.2872396693880042
1536, 1.2872396693880042
1537, 1.2872396693880042
1538, 1.2872396693880042
1539, 1.2872396693880042
1540, 1.2872396693880042
1541, 1.2872396693880042
1542, 1.2872396693880042
1543, 1.2872396693880042
1544, 1.2872396693880042
1545, 1.2872396693880042
1546, 1.2872396693880042
1547, 1.2872396693880042
1548, 1.2872396693880042
1549, 1.2872396693880042
1550, 1.2872396693880042
1551, 1.2872396693880042
1552, 1.2872396693880042
1553, 1.2872396693880042
1554, 1.2872396693880042
1555, 1.2872396693880042
1556, 1.2872396693880042
1557, 1.2872396693880042
1558, 1.2872396693880042
1559, 1.2872396693880042
1560, 1.2872396693880042
1561, 1.2872396693880042
1562, 1.2872396693880042
1563, 1.2872396693880042
1564, 1.2872396693880042
1565, 1.2872396693880042
1566, 1.2872396693880042
1567, 1.2872396693880042
1568, 1.2872396693880042
1569, 1.2872396693880042
1570, 1.2872396693880042
1571, 1.2872396693880042
1572, 1.2872396693880042
1573, 1.2872396693880042
1574, 1.2872396693880042
1575, 1.2872396693880042
1576, 1.2872396693880042
1577, 1.2872396693880042
1578, 1.2872396693880042
1579, 1.2872396693880042
1580, 1.2872396693880042
1581, 1.2872396693880042
1582, 1.2872396693880042
1583, 1.2872396693880042
1584, 1.2872396693880042
1585, 1.2872396693880042
1586, 1.2872396693880042
1587, 1.2872396693880042
1588, 1.2872396693880042
1589, 1.2872396693880042
1590, 1.2872396693880042
1591, 1.2872396693880042
1592, 1.2872396693880042
1593, 1.2872396693880042
1594, 1.2872396693880042
1595, 1.2872396693880042
1596, 1.2872396693880042
1597, 1.2872396693880042
1598, 1.2872396693880042
1599, 1.2872396693880042
1600, 1.2872396693880042
1601, 1.2872396693880042
1602, 1.2872396693880042
1603, 1.2872396693880042
1604, 1.2872396693880042
1605, 1.2872396693880042
1606, 1.2872396693880042
1607, 1.2872396693880042
1608, 1.2872396693880042
1609, 1.2872396693880042
1610, 1.2872396693880042
1611, 1.2872396693880042
1612, 1.2872396693880042
1613, 1.2872396693880042
1614, 1.2872396693880042
1615, 1.2872396693880042
1616, 1.2872396693880042
1617, 1.2872396693880042
1618, 1.2872396693880042
1619, 1.2872396693880042
1620, 1.2872396693880042
1621, 1.2872396693880042
1622, 1.2872396693880042
1623, 1.2872396693880042
1624, 1.2872396693880042
1625, 1.2872396693880042
1626, 1.2872396693880042
1627, 1.2872396693880042
1628, 1.2872396693880042
1629, 1.2872396693880042
1630, 1.2872396693880042
1631, 1.2872396693880042
1632, 1.2872396693880042
1633, 1.2872396693880042
1634, 1.2872396693880042
1635, 1.2872396693880042
1636, 1.2872396693880042
1637, 1.2872396693880042
1638, 1.2872396693880042
1639, 1.2872396693880042
1660, 1.2872396693880042
1661, 1.2872396693880042
1662, 1.2872396693880042
1663, 1.2872396693880042
1664, 1.2872396693880042
1690, 1.2872396693880042
1692, 1.2872396693880042
1693, 1.2872396693880042
1694, 1.2872396693880042
1705, 1.2872396693880042
1706, 1.2872396693880042
1708, 1.2872396693880042
1709, 1.2872396693880042
1716, 1.2872396693880042
1717, 1.2872396693880042
1718, 1.2872396693880042
1719, 1.2872396693880042
1806, 1.2872396693880042
1808, 1.2872396693880042
1809, 1.2872396693880042
1810, 1.2872396693880042
1812, 1.2872396693880042
1813, 1.2872396693880042
1814, 1.2872396693880042
1815, 1.2872396693880042
1818, 1.2872396693880042
1819, 1.2872396693880042
1821, 1.2872396693880042
1822, 1.2872396693880042
1823, 1.2872396693880042
1824, 1.2872396693880042
1826, 1.2872396693880042
1827, 1.2872396693880042
1828, 1.2872396693880042
1829, 1.2872396693880042
1836, 1.2872396693880042
1837, 1.2872396693880042
1838, 1.2872396693880042
1839, 1.2872396693880042
1841, 1.2872396693880042
1842, 1.2872396693880042
1843, 1.2872396693880042
1844, 1.2872396693880042
1850, 1.2872396693880042
1854, 1.2872396693880042
1857, 1.2872396693880042
1858, 1.2872396693880042
1859, 1.2872396693880042
1866, 1.2872396693880042
1867, 1.2872396693880042
1891, 1.2872396693880042
1892, 1.2872396693880042
1893, 1.2872396693880042
1894, 1.2872396693880042
1900, 1.2872396693880042
1901, 1.2872396693880042
1902, 1.2872396693880042
1903, 1.2872396693880042
1904, 1.2872396693880042
1905, 1.2872396693880042
1907, 1.2872396693880042
1908, 1.2872396693880042
1909, 1.2872396693880042
1915, 1.2872396693880042
1917, 1.2872396693880042
1918, 1.2872396693880042
1919, 1.2872396693880042
2060, 1.2872396693880042
2061, 1.2872396693880042
2062, 1.2872396693880042
2063, 1.2872396693880042
2064, 1.2872396693880042
2121, 1.2872396693880042
2124, 1.2872396693880042
2125, 1.2872396693880042
2126, 1.2872396693880042
2127, 1.2872396693880042
2128, 1.2872396693880042
2129, 1.2872396693880042
2131, 1.2872396693880042
2134, 1.2872396693880042
2135, 1.2872396693880042
2138, 1.2872396693880042
2139, 1.2872396693880042
2140, 1.2872396693880042
2141, 1.2872396693880042
2142, 1.2872396693880042
2143, 1.2872396693880042
2144, 1.2872396693880042
2145, 1.2872396693880042
2146, 1.2872396693880042
2147, 1.2872396693880042
2148, 1.2872396693880042
2149, 1.2872396693880042
2150, 1.2872396693880042
2151, 1.2872396693880042
2152, 1.2872396693880042
2153, 1.2872396693880042
2154, 1.2872396693880042
2161, 1.2872396693880042
2162, 1.2872396693880042
2164, 1.2872396693880042
2166, 1.2872396693880042
2167, 1.2872396693880042
2168, 1.2872396693880042
2169, 1.2872396693880042
2180, 1.2872396693880042
2184, 1.2872396693880042
2196, 1.2872396693880042
2197, 1.2872396693880042
2198, 1.2872396693880042
2199, 1.2872396693880042
2200, 1.2872396693880042
2201, 1.2872396693880042
2202, 1.2872396693880042
2203, 1.2872396693880042
2204, 1.2872396693880042
2216, 1.2872396693880042
2217, 1.2872396693880042
2218, 1.2872396693880042
2219, 1.2872396693880042
2220, 1.2872396693880042
2221, 1.2872396693880042
2222, 1.2872396693880042
2223, 1.2872396693880042
2224, 1.2872396693880042
2230, 1.2872396693880042
2231, 1.2872396693880042
2232, 1.2872396693880042
2233, 1.2872396693880042
2234, 1.2872396693880042
2275, 1.2872396693880042
2276, 1.2872396693880042
2277, 1.2872396693880042
2278, 1.2872396693880042
2279, 1.2872396693880042
2301, 1.2872396693880042
2302, 1.2872396693880042
2303, 1.2872396693880042
2304, 1.2872396693880042
2382, 1.2872396693880042
2383, 1.2872396693880042
2445, 1.2872396693880042
2446, 1.2872396693880042
2447, 1.2872396693880042
2448, 1.2872396693880042
2449, 1.2872396693880042
2450, 1.2872396693880042
2451, 1.2872396693880042
2452, 1.2872396693880042
2453, 1.2872396693880042
2454, 1.2872396693880042
2455, 1.2872396693880042
2456, 1.2872396693880042
2457, 1.2872396693880042
2458, 1.2872396693880042
2459, 1.2872396693880042
2460, 1.2872396693880042
2461, 1.2872396693880042
2462, 1.2872396693880042
2463, 1.2872396693880042
2464, 1.2872396693880042
2465, 1.2872396693880042
2466, 1.2872396693880042
2467, 1.2872396693880042
2468, 1.2872396693880042
2469, 1.2872396693880042
2475, 1.2872396693880042
2476, 1.2872396693880042
2477, 1.2872396693880042
2478, 1.2872396693880042
2479, 1.2872396693880042
2480, 1.2872396693880042
2481, 1.2872396693880042
2482, 1.2872396693880042
2483, 1.2872396693880042
2484, 1.2872396693880042
2490, 1.2872396693880042
2493, 1.2872396693880042
2494, 1.2872396693880042
2495, 1.2872396693880042
2496, 1.2872396693880042
2497, 1.2872396693880042
2498, 1.2872396693880042
2499, 1.2872396693880042
2506, 1.2872396693880042
2507, 1.2872396693880042
2508, 1.2872396693880042
2509, 1.2872396693880042
2525, 1.2872396693880042
2526, 1.2872396693880042
2527, 1.2872396693880042
2528, 1.2872396693880042
2529, 1.2872396693880042
2544, 1.2872396693880042
2566, 1.2872396693880042
2567, 1.2872396693880042
2568, 1.2872396693880042
2569, 1.2872396693880042
2595, 1.2872396693880042
2598, 1.2872396693880042
2599, 1.2872396693880042
2700, 1.2872396693880042
2745, 1.2872396693880042
2747, 1.2872396693880042
2748, 1.2872396693880042
2756, 1.2872396693880042
2757, 1.2872396693880042
2758, 1.2872396693880042
2759, 1.2872396693880042
2760, 1.2872396693880042
2761, 1.2872396693880042
2762, 1.2872396693880042
2763, 1.2872396693880042
2764, 1.2872396693880042
2765, 1.2872396693880042
2766, 1.2872396693880042
2767, 1.2872396693880042
2768, 1.2872396693880042
2769, 1.2872396693880042
2770, 1.2872396693880042
2771, 1.2872396693880042
2772, 1.2872396693880042
2773, 1.2872396693880042
2774, 1.2872396693880042
2775, 1.2872396693880042
2776, 1.2872396693880042
2777, 1.2872396693880042
2778, 1.2872396693880042
2779, 1.2872396693880042
2780, 1.2872396693880042
2781, 1.2872396693880042
2782, 1.2872396693880042
2783, 1.2872396693880042
2784, 1.2872396693880042
2785, 1.2872396693880042
2786, 1.2872396693880042
2787, 1.2872396693880042
2788, 1.2872396693880042
2789, 1.2872396693880042
2790, 1.2872396693880042
2791, 1.2872396693880042
2792, 1.2872396693880042
2793, 1.2872396693880042
2794, 1.2872396693880042
2795, 1.2872396693880042
2796, 1.2872396693880042
2797, 1.2872396693880042
2798, 1.2872396693880042
2799, 1.2872396693880042
2800, 1.2872396693880042
2801, 1.2872396693880042
2802, 1.2872396693880042
2803, 1.2872396693880042
2804, 1.2872396693880042
2805, 1.2872396693880042
2806, 1.2872396693880042
2807, 1.2872396693880042
2808, 1.2872396693880042
2809, 1.2872396693880042
2810, 1.2872396693880042
2811, 1.2872396693880042
2812, 1.2872396693880042
2813, 1.2872396693880042
2814, 1.2872396693880042
2815, 1.2872396693880042
2816, 1.2872396693880042
2817, 1.2872396693880042
2818, 1.2872396693880042
2819, 1.2872396693880042
2820, 1.2872396693880042
2821, 1.2872396693880042
2822, 1.2872396693880042
2823, 1.2872396693880042
2824, 1.2872396693880042
2825, 1.2872396693880042
2826, 1.2872396693880042
2827, 1.2872396693880042
2828, 1.2872396693880042
2829, 1.2872396693880042
2830, 1.2872396693880042
2831, 1.2872396693880042
2832, 1.2872396693880042
2833, 1.2872396693880042
2834, 1.2872396693880042
2835, 1.2872396693880042
2836, 1.2872396693880042
2837, 1.2872396693880042
2838, 1.2872396693880042
2839, 1.2872396693880042
2855, 1.2872396693880042
2856, 1.2872396693880042
2857, 1.2872396693880042
2858, 1.2872396693880042
2859, 1.2872396693880042
2860, 1.2872396693880042
2861, 1.2872396693880042
2862, 1.2872396693880042
2863, 1.2872396693880042
2864, 1.2872396693880042
2875, 1.2872396693880042
2876, 1.2872396693880042
2877, 1.2872396693880042
2878, 1.2872396693880042
2879, 1.2872396693880042
2920, 1.2872396693880042
2921, 1.2872396693880042
2922, 1.2872396693880042
2923, 1.2872396693880042
2924, 1.2872396693880042
2925, 1.2872396693880042
2926, 1.2872396693880042
2927, 1.2872396693880042
2928, 1.2872396693880042
2929, 1.2872396693880042
2930, 1.2872396693880042
2931, 1.2872396693880042
2932, 1.2872396693880042
2933, 1.2872396693880042
2934, 1.2872396693880042
2935, 1.2872396693880042
2936, 1.2872396693880042
2937, 1.2872396693880042
2938, 1.2872396693880042
2939, 1.2872396693880042
2940, 1.2872396693880042
2941, 1.2872396693880042
2942, 1.2872396693880042
2943, 1.2872396693880042
2944, 1.2872396693880042
2945, 1.2872396693880042
2946, 1.2872396693880042
2947, 1.2872396693880042
2948, 1.2872396693880042
2949, 1.2872396693880042
2950, 1.2872396693880042
2951, 1.2872396693880042
2952, 1.2872396693880042
2953, 1.2872396693880042
2954, 1.2872396693880042
2955, 1.2872396693880042
2956, 1.2872396693880042
2957, 1.2872396693880042
2958, 1.2872396693880042
2959, 1.2872396693880042
2960, 1.2872396693880042
2961, 1.2872396693880042
2962, 1.2872396693880042
2963, 1.2872396693880042
2964, 1.2872396693880042
2965, 1.2872396693880042
2966, 1.2872396693880042
2967, 1.2872396693880042
2968, 1.2872396693880042
2969, 1.2872396693880042
2970, 1.2872396693880042
2971, 1.2872396693880042
2972, 1.2872396693880042
2973, 1.2872396693880042
2974, 1.2872396693880042
2975, 1.2872396693880042
2976, 1.2872396693880042
2977, 1.2872396693880042
2978, 1.2872396693880042
2979, 1.2872396693880042
2980, 1.2872396693880042
2981, 1.2872396693880042
2982, 1.2872396693880042
2983, 1.2872396693880042
2984, 1.2872396693880042
2985, 1.2872396693880042
2986, 1.2872396693880042
2987, 1.2872396693880042
2988, 1.2872396693880042
2989, 1.2872396693880042
2990, 1.2872396693880042
2991, 1.2872396693880042
2992, 1.2872396693880042
2993, 1.2872396693880042
2994, 1.2872396693880042
2995, 1.2872396693880042
2996, 1.2872396693880042
2997, 1.2872396693880042
2998, 1.2872396693880042
2999, 1.2872396693880042
3080, 1.2872396693880042
3081, 1.2872396693880042
3082, 1.2872396693880042
3083, 1.2872396693880042
3084, 1.2872396693880042
3085, 1.2872396693880042
3086, 1.2872396693880042
3087, 1.2872396693880042
3088, 1.2872396693880042
3089, 1.2872396693880042
3090, 1.2872396693880042
3091, 1.2872396693880042
3092, 1.2872396693880042
3093, 1.2872396693880042
3094, 1.2872396693880042
3095, 1.2872396693880042
3096, 1.2872396693880042
3097, 1.2872396693880042
3098, 1.2872396693880042
3099, 1.2872396693880042
3100, 1.2872396693880042
3101, 1.2872396693880042
3102, 1.2872396693880042
3103, 1.2872396693880042
3104, 1.2872396693880042
3105, 1.2872396693880042
3106, 1.2872396693880042
3107, 1.2872396693880042
3108, 1.2872396693880042
3109, 1.2872396693880042
3110, 1.2872396693880042
3111, 1.2872396693880042
3112, 1.2872396693880042
3113, 1.2872396693880042
3114, 1.2872396693880042
3115, 1.2872396693880042
3116, 1.2872396693880042
3117, 1.2872396693880042
3118, 1.2872396693880042
3119, 1.2872396693880042
3120, 1.2872396693880042
3121, 1.2872396693880042
3122, 1.2872396693880042
3123, 1.2872396693880042
3124, 1.2872396693880042
3125, 1.2872396693880042
3126, 1.2872396693880042
3127, 1.2872396693880042
3128, 1.2872396693880042
3129, 1.2872396693880042
3130, 1.2872396693880042
3131, 1.2872396693880042
3132, 1.2872396693880042
3133, 1.2872396693880042
3134, 1.2872396693880042
3135, 1.2872396693880042
3136, 1.2872396693880042
3137, 1.2872396693880042
3138, 1.2872396693880042
3139, 1.2872396693880042
3140, 1.2872396693880042
3141, 1.2872396693880042
3142, 1.2872396693880042
3143, 1.2872396693880042
3144, 1.2872396693880042
3145, 1.2872396693880042
3146, 1.2872396693880042
3147, 1.2872396693880042
3148, 1.2872396693880042
3149, 1.2872396693880042
3150, 1.2872396693880042
3151, 1.2872396693880042
3152, 1.2872396693880042
3153, 1.2872396693880042
3154, 1.2872396693880042
3155, 1.2872396693880042
3156, 1.2872396693880042
3157, 1.2872396693880042
3158, 1.2872396693880042
3159, 1.2872396693880042
3160, 1.2872396693880042
3161, 1.2872396693880042
3162, 1.2872396693880042
3163, 1.2872396693880042
3164, 1.2872396693880042
3165, 1.2872396693880042
3166, 1.2872396693880042
3167, 1.2872396693880042
3168, 1.2872396693880042
3169, 1.2872396693880042
3170, 1.2872396693880042
3171, 1.2872396693880042
3172, 1.2872396693880042
3173, 1.2872396693880042
3174, 1.2872396693880042
3175, 1.2872396693880042
3176, 1.2872396693880042
3177, 1.2872396693880042
3178, 1.2872396693880042
3179, 1.2872396693880042
3180, 1.2872396693880042
3181, 1.2872396693880042
3182, 1.2872396693880042
3183, 1.2872396693880042
3184, 1.2872396693880042
3185, 1.2872396693880042
3186, 1.2872396693880042
3187, 1.2872396693880042
3188, 1.2872396693880042
3189, 1.2872396693880042
3190, 1.2872396693880042
3191, 1.2872396693880042
3192, 1.2872396693880042
3193, 1.2872396693880042
3194, 1.2872396693880042
3195, 1.2872396693880042
3196, 1.2872396693880042
3197, 1.2872396693880042
3198, 1.2872396693880042
3199, 1.2872396693880042
3200, 1.2872396693880042
3201, 1.2872396693880042
3202, 1.2872396693880042
3203, 1.2872396693880042
3204, 1.2872396693880042
3205, 1.2872396693880042
3206, 1.2872396693880042
3207, 1.2872396693880042
3208, 1.2872396693880042
3209, 1.2872396693880042
3210, 1.2872396693880042
3211, 1.2872396693880042
3212, 1.2872396693880042
3213, 1.2872396693880042
3214, 1.2872396693880042
3215, 1.2872396693880042
3216, 1.2872396693880042
3217, 1.2872396693880042
3218, 1.2872396693880042
3219, 1.2872396693880042
3220, 1.2872396693880042
3221, 1.2872396693880042
3222, 1.2872396693880042
3223, 1.2872396693880042
3224, 1.2872396693880042
3225, 1.2872396693880042
3226, 1.2872396693880042
3227, 1.2872396693880042
3228, 1.2872396693880042
3229, 1.2872396693880042
3230, 1.2872396693880042
3231, 1.2872396693880042
3232, 1.2872396693880042
3233, 1.2872396693880042
3234, 1.2872396693880042
3235, 1.2872396693880042
3236, 1.2872396693880042
3237, 1.2872396693880042
3238, 1.2872396693880042
3239, 1.2872396693880042
3320, 1.2872396693880042
3321, 1.2872396693880042
3322, 1.2872396693880042
3323, 1.2872396693880042
3324, 1.2872396693880042
3325, 1.2872396693880042
3326, 1.2872396693880042
3327, 1.2872396693880042
3328, 1.2872396693880042
3329, 1.2872396693880042
3330, 1.2872396693880042
3331, 1.2872396693880042
3332, 1.2872396693880042
3333, 1.2872396693880042
3334, 1.2872396693880042
3335, 1.2872396693880042
3336, 1.2872396693880042
3337, 1.2872396693880042
3338, 1.2872396693880042
3339, 1.2872396693880042
3340, 1.2872396693880042
3341, 1.2872396693880042
3342, 1.2872396693880042
3343, 1.2872396693880042
3344, 1.2872396693880042
3345, 1.2872396693880042
3346, 1.2872396693880042
3347, 1.2872396693880042
3348, 1.2872396693880042
3349, 1.2872396693880042
3350, 1.2872396693880042
3351, 1.2872396693880042
3352, 1.2872396693880042
3353, 1.2872396693880042
3354, 1.2872396693880042
3355, 1.2872396693880042
3356, 1.2872396693880042
3357, 1.2872396693880042
3358, 1.2872396693880042
3359, 1.2872396693880042
3360, 1.2872396693880042
3361, 1.2872396693880042
3362, 1.2872396693880042
3363, 1.2872396693880042
3364, 1.2872396693880042
3365, 1.2872396693880042
3366, 1.2872396693880042
3367, 1.2872396693880042
3368, 1.2872396693880042
3369, 1.2872396693880042
3370, 1.2872396693880042
3371, 1.2872396693880042
3372, 1.2872396693880042
3373, 1.2872396693880042
