Hessian ranking for layer encoded_vector (param idx, rank)
317, 0.05493818080867641
1063, 0.05448965818504803
1025, 0.054472632182296365
883, 0.05391263325873297
1558, 0.0526005133142462
942, 0.05214384944702033
322, 0.05181857212301111
351, 0.05129272333579138
1605, 0.05081327374500688
1024, 0.050645622308366
445, 0.050629426186787896
1567, 0.0506207432190422
845, 0.050046580989146605
712, 0.049782235801103525
194, 0.04969992717360583
841, 0.04937435025931336
913, 0.049210266646696255
312, 0.04881109178677434
770, 0.04804493533447385
1176, 0.047709825665151584
316, 0.047657156581408344
300, 0.04764422915468458
782, 0.04762034431041684
917, 0.04758744144055527
386, 0.047526340145850554
89, 0.04740651079919189
1201, 0.04739043028530432
331, 0.04669837157416623
366, 0.04592349725862732
18, 0.04581654690991854
973, 0.045373312328592874
124, 0.04531880914510111
21, 0.04529106114569004
769, 0.04484689170931233
1017, 0.0447812654892914
716, 0.04475553148222389
1546, 0.04404617050749948
277, 0.043928086903179064
810, 0.04389965692098485
859, 0.04389101108245086
337, 0.043835363332618726
881, 0.04369291770126438
713, 0.04345289151387988
585, 0.04273190224557766
1687, 0.04268526523082983
850, 0.04264871048508212
1593, 0.042531572820735164
1179, 0.042529037622443866
1174, 0.04251062115872628
1609, 0.04234364269359503
446, 0.042224644697853364
313, 0.041936529261874966
186, 0.04170146791511797
106, 0.041114124873274704
1688, 0.041056799149373546
711, 0.040787837497191504
892, 0.04068164324417012
1022, 0.040670387039426714
1585, 0.04063723552826559
837, 0.040265679606818594
584, 0.040201286974479444
1055, 0.04008033248828724
199, 0.03992271368042566
115, 0.03969028869050817
1046, 0.03965007349324878
1229, 0.03962798438442405
862, 0.03924811683828011
192, 0.0383571805577958
710, 0.03813401791558135
176, 0.03812185946298996
193, 0.037916840876278
821, 0.037678306456655264
806, 0.037621265699272044
96, 0.03758493391069351
812, 0.03749055988009786
202, 0.03747086288785795
535, 0.036831675832218025
1058, 0.03680055032600649
1170, 0.036092794412979856
1613, 0.03603005778222723
385, 0.03591556567698717
888, 0.035809288354357705
1056, 0.03531109681352973
887, 0.03502995157032274
1238, 0.03476232384173272
542, 0.034678464729950065
472, 0.034100286289685755
462, 0.034019749429717194
1621, 0.033426358098950004
200, 0.03327952777908649
359, 0.03320185645134188
775, 0.033075292471039575
1598, 0.03297110855055507
537, 0.03289878834857518
1034, 0.03237595553218853
1551, 0.03219046015146887
1225, 0.03217193964519538
467, 0.0320645560009325
1214, 0.03201125201303512
91, 0.03191436217457522
583, 0.03178247557661962
470, 0.03174715749719326
274, 0.0317138759419322
972, 0.031653290141548496
968, 0.03152122737537866
305, 0.03150618896870583
1671, 0.031459725338208955
319, 0.03139294675929705
31, 0.03126630108454265
439, 0.03090443555265665
588, 0.03084793288144283
835, 0.03052406309871003
1241, 0.030420794770179782
1094, 0.03036268489813665
1738, 0.029983140469994396
814, 0.029798655828926712
768, 0.02974727270702715
1015, 0.02967116753643495
476, 0.029628581629367545
829, 0.02941020845537423
188, 0.029365946020334377
715, 0.029114898143234313
1240, 0.02893109809519956
363, 0.028888793796795653
460, 0.02865616230701562
811, 0.028571027800353477
478, 0.028160714151454158
189, 0.02790725948580075
443, 0.02785317276720889
536, 0.027837675100499837
1217, 0.027763392332417425
941, 0.02775268431287259
1011, 0.02766928810160607
886, 0.027623074088296562
1672, 0.027555925960768946
706, 0.027516450274561066
815, 0.0274998013410368
802, 0.027441222220659256
533, 0.02731667239197577
1591, 0.027292419617879204
781, 0.02725057117640972
415, 0.027154506220540497
1614, 0.027002192715372075
666, 0.02677883327123709
99, 0.026704800385687122
586, 0.02647488753518701
1016, 0.02645068519632332
1611, 0.026384339107607957
1587, 0.025830049213254824
320, 0.02578926361456979
1733, 0.025319430827948963
963, 0.0251114448383305
1547, 0.025089205599215347
64, 0.024902865625335835
384, 0.024891292487154715
1684, 0.024862538317393046
830, 0.024791713618469657
1180, 0.02466769694001414
1020, 0.024656123714521527
916, 0.0245289333324763
1035, 0.02430602433742024
461, 0.024299590517330216
1227, 0.024236088032921543
114, 0.02418119944195496
581, 0.023338949711614987
191, 0.023327884744503535
578, 0.02323269206317491
1230, 0.02319137565791607
83, 0.02317685363959754
76, 0.023029094863886712
111, 0.022999322616669815
808, 0.02281758665048983
961, 0.02275627826929849
80, 0.022660606417048257
891, 0.022591311349970056
1556, 0.02253328298274937
986, 0.022312261657134513
1601, 0.022268698397965636
1592, 0.022206926776561886
1624, 0.02204330873428262
294, 0.02199015419364514
1008, 0.021766716745332815
1739, 0.021738112223829376
801, 0.02170372025739198
1054, 0.021502660660189576
1602, 0.021402709069661796
634, 0.021305560614564456
455, 0.021062996856926475
1589, 0.02103240170981735
122, 0.02102423959513544
1091, 0.020715951817692257
1737, 0.020710000397230033
719, 0.020555386789055774
307, 0.02050260012038052
807, 0.020457981649087742
473, 0.020345812263258267
304, 0.02004592164666974
638, 0.019951688236687914
966, 0.019660133883007802
805, 0.01964660893281689
22, 0.01963696964776318
17, 0.01933314746929682
464, 0.019307045404275414
931, 0.019062168033997295
631, 0.019010809519386385
67, 0.01892151762240246
940, 0.018684927372305538
906, 0.01867554049113096
288, 0.01863616695482051
1013, 0.018376580694166478
1218, 0.018294210254680365
327, 0.018160263447498437
1092, 0.018117834282747936
936, 0.018031134255579673
1206, 0.01800939668328283
1668, 0.01795689542632317
1010, 0.017869700415758416
471, 0.017713750357870595
456, 0.017700094744213857
1584, 0.017423779412638396
454, 0.01729562286664077
1039, 0.017021192953507125
321, 0.01700286384584615
450, 0.016984967140160734
882, 0.016929106990573928
453, 0.016771521950431634
197, 0.016704471563571133
1596, 0.0166268726461567
1053, 0.016297710681101307
506, 0.01624600351351546
587, 0.016172946474398486
1023, 0.016095334882265888
1183, 0.01589644570412929
629, 0.015836060872970847
1209, 0.015760170434077736
466, 0.015663303158362396
633, 0.015599050850141793
1586, 0.015494715538807213
967, 0.015330116078985156
79, 0.015199347727502754
848, 0.015196932959952392
1578, 0.015058068380312761
98, 0.015026789387775352
1208, 0.014988400449510664
831, 0.014971723061535158
303, 0.01496608537127031
929, 0.014954711305108503
1603, 0.014818615274634794
123, 0.014514817205053987
1619, 0.014441886205531773
1608, 0.014229142372641945
1730, 0.01421198600291973
457, 0.014167873716360191
659, 0.014086786744883284
960, 0.014056040337891318
704, 0.014035948617674876
1742, 0.014007688158017118
800, 0.013855542212695582
530, 0.013831235701218247
632, 0.013723513005970744
662, 0.013684894083780819
1600, 0.01368336027735495
10, 0.013681807828106685
121, 0.013603065708593931
465, 0.013513439131202176
1224, 0.013365583927225089
1604, 0.013307360817634617
1628, 0.013234270758403
962, 0.013220471062595607
475, 0.013196405165217584
813, 0.013093689969537081
532, 0.013091111769881536
1616, 0.013061082333479135
459, 0.012975180059129343
1626, 0.012847481070366484
262, 0.01274258271587314
541, 0.012637732301129745
1607, 0.012600550511706388
591, 0.012458062708901707
643, 0.012308552618378599
971, 0.012246374859387288
448, 0.012198166075904737
1612, 0.012188782515295316
1062, 0.011998685866501546
658, 0.011925484679522924
540, 0.011913026193951737
1741, 0.011809506813733606
667, 0.011462982060038485
1622, 0.011440441505328636
1019, 0.011213781015612767
1228, 0.011178918812220218
928, 0.011065403145039454
934, 0.011060357759561157
577, 0.010927761715720408
1145, 0.010870084297494031
75, 0.010754191596788587
983, 0.010665620307918289
854, 0.010644001558830496
264, 0.010640138199960347
323, 0.010542144536884734
505, 0.010511459706322057
849, 0.010481957528099883
904, 0.010469243475199619
1686, 0.01043163298163563
543, 0.010262447391141905
452, 0.010257554101826827
809, 0.01025528192622005
510, 0.010115649496583501
120, 0.01007619723714015
1740, 0.010016186392022064
576, 0.010005777710830444
969, 0.009991617138439324
1573, 0.009977636767871445
965, 0.009958123737305868
827, 0.009930385362167726
279, 0.009813611019126256
93, 0.009746510132572439
508, 0.009579961068993725
449, 0.009520793188130483
117, 0.009421947442206147
463, 0.00938378272621776
14, 0.009370783123813453
980, 0.009365592962240044
107, 0.009358536528452532
803, 0.009328438158263452
1729, 0.00910502405531588
582, 0.009010902354930295
626, 0.008636643393401755
935, 0.008547905161321978
1014, 0.008506937110723811
297, 0.008498461309500271
8, 0.00848888552718563
880, 0.008484338630296406
1606, 0.008402325360293617
933, 0.008253021449490916
1021, 0.008238774636993185
69, 0.008189207732357318
1175, 0.00806114344186426
1043, 0.008056710023083724
895, 0.007993985365828848
661, 0.007952775416924851
504, 0.007786152934386337
762, 0.007780048832501052
270, 0.007637883332790807
1146, 0.00763548002942116
1599, 0.007634422814589925
451, 0.00753512789378874
147, 0.0074353386471557315
81, 0.007427573256563846
671, 0.007301189994905144
9, 0.007293309170563589
501, 0.0072805957593118364
1222, 0.007236612606448034
930, 0.007206694530395907
95, 0.007199812245744397
1630, 0.007178923799074255
668, 0.0071785492273193086
66, 0.007106914823225452
539, 0.007071445730616688
1136, 0.006980059196393995
258, 0.006923822420503711
1736, 0.006910316296853125
1171, 0.006877162508317269
259, 0.006872786705571343
639, 0.006773685928237683
939, 0.006631029978393599
1683, 0.0064914833528746385
1572, 0.006471096884524741
908, 0.006368401066879414
889, 0.006344913046632428
1231, 0.006287788561166963
127, 0.00628674999688883
975, 0.006257625442231074
990, 0.006211710674506321
1618, 0.006100170541188277
267, 0.005945547163264564
390, 0.005918187252973439
1581, 0.005886871510028868
910, 0.0057945773096435005
399, 0.00569428006929229
611, 0.005680870260221127
977, 0.005672636357303418
498, 0.005654399139530142
978, 0.005603807999250421
1734, 0.0056015867594396695
1615, 0.0054549949963984545
430, 0.005448407315270742
324, 0.005441910949684825
901, 0.005408040481825083
1103, 0.005378876339818817
1148, 0.005376863511855845
1642, 0.005374082424282278
1595, 0.00534759349829983
1637, 0.005330003274778505
529, 0.005281292135123294
985, 0.005249758382888103
1627, 0.005209817738432321
691, 0.005207464655995864
261, 0.005201879819651367
1149, 0.0051097798786940984
1542, 0.005019805215852102
885, 0.005013850070099579
818, 0.004946245094288315
11, 0.004909901748760603
511, 0.004857943327351677
1735, 0.0048181242946157
86, 0.004807316726328281
1594, 0.004750077468543168
131, 0.0047097349088289775
1580, 0.004572955971070769
437, 0.004513008446338063
981, 0.004500442060816567
822, 0.004480606573451951
1223, 0.004431210225448012
338, 0.004421084888235782
909, 0.004404792441619065
1247, 0.004361335173598491
1623, 0.004328111999711837
1168, 0.004316336096962914
991, 0.004315888851806449
988, 0.004292049637754758
1151, 0.00427130296247924
1643, 0.004164894007772091
534, 0.004146929225498752
656, 0.004013259014755022
1731, 0.003992913852925994
528, 0.003959455501899356
657, 0.00393588221140817
1574, 0.003930660914420514
1625, 0.0039046060874170507
989, 0.0038756975782234804
1641, 0.0038224864788389823
1722, 0.0037618576851059515
1717, 0.003731001940650458
898, 0.0037285801736288704
1009, 0.003701684893712809
428, 0.0036649408621087787
265, 0.00363932582513371
3, 0.0035656696381920483
0, 0.003486247114778962
660, 0.0034666589112930524
68, 0.0034666589112930524
341, 0.003456540456681978
625, 0.003362170231412165
1067, 0.003319012562201351
1634, 0.0032790272139209264
1579, 0.003275619038277
263, 0.003263968563715025
1582, 0.0030936368482343823
767, 0.003079006954635588
1577, 0.0030737935048819054
984, 0.0030491347855097217
754, 0.0030431602244789246
1644, 0.00303664818238758
763, 0.002954288815772088
65, 0.0029469420724126394
1723, 0.002915425796800264
20, 0.002888882483944144
760, 0.0028764234211848816
1568, 0.0028519024888851163
911, 0.0028388721621013246
387, 0.002826730996275728
637, 0.0028237433655249333
1569, 0.00280606831984187
759, 0.0027937747399846558
118, 0.002747959735643235
1721, 0.0026757407395052724
905, 0.0026100822251464706
531, 0.002593021231405146
70, 0.0025591053017706145
579, 0.00253062378942559
195, 0.002508838500943966
987, 0.0024892468088637543
1220, 0.0024862536247383105
1732, 0.0024862536247383105
964, 0.0024528933247438545
635, 0.0024440204390430154
982, 0.00242855065562253
1570, 0.0024120052530633984
440, 0.002370820071291746
766, 0.002321508185559651
1714, 0.002295319130325879
268, 0.0022921712925381144
1215, 0.0022594868605665397
438, 0.0022446914726970135
507, 0.0022040080841634335
1646, 0.002182155669288477
907, 0.002180349360685341
112, 0.002143157204045565
1724, 0.0021256537897897942
502, 0.0021234233945506276
708, 0.0020799953156824813
435, 0.001942748177010678
624, 0.0019361505892447894
179, 0.0019328968701302074
1645, 0.0018775335463487863
1633, 0.0018683592038541974
899, 0.001857011164247524
979, 0.001851305322816188
1219, 0.0018407284442218952
509, 0.001823645207878144
257, 0.0017961707277578398
900, 0.0017839223627333922
755, 0.0017408863222954096
1044, 0.0017333294556465262
1680, 0.0017244775826839032
764, 0.0017003239668156311
422, 0.0016915502899905732
897, 0.0016886089993022324
496, 0.0016560759459025576
1695, 0.0015907853999692634
1576, 0.0015537040362687549
976, 0.0015471324813915999
902, 0.0015282179383575567
1726, 0.0015275088724138186
13, 0.0014994630964793032
256, 0.0014918845245119883
113, 0.001478224764468905
761, 0.001466140270622418
343, 0.0014341680555389758
416, 0.001433551390618959
1216, 0.001424847007911012
378, 0.0013946998064966465
444, 0.0013433223803076544
1725, 0.0013142734469511197
1590, 0.0013124093680971782
1713, 0.0013078514330118196
580, 0.0012610007505600151
1575, 0.00121446557022864
146, 0.0011933961036447727
1631, 0.0011905935546110413
1743, 0.0011885385576988483
758, 0.0011859729229399818
432, 0.0011719071598008668
1583, 0.0011607569567786413
155, 0.0011585446981143832
276, 0.001155553018804767
1571, 0.0011536033216543728
431, 0.0011512372959714412
1, 0.0011427035085489479
497, 0.0011422645993661718
152, 0.0011280092376182438
757, 0.0011115874449387775
753, 0.0011101106958406604
15, 0.0011076633543325443
903, 0.0011072271822740731
151, 0.0010955978777928976
23, 0.001085158794921881
1639, 0.0009641910398840992
158, 0.0009103953561861999
1728, 0.00089212321654486
628, 0.0008919611813666961
836, 0.0008919611813666961
373, 0.0008402178982578334
376, 0.0008278036590354532
752, 0.0008210680666707049
896, 0.0007530743296229048
6, 0.0007395871986659586
377, 0.0007147152964535053
1537, 0.0007075824714632972
196, 0.0006933318071418171
1719, 0.0006749336637881242
425, 0.0006537277861298207
379, 0.000621189338289696
1640, 0.0005279519240275476
370, 0.0005159772995284584
150, 0.00046508741252182517
382, 0.0004409415671489114
149, 0.00043591663506958866
145, 0.00043533751088986605
381, 0.0004185822526778793
636, 0.00040876663810074376
1720, 0.0003695663413054717
1139, 0.00035391069644674644
434, 0.00030818499919860187
380, 0.00030384540127670334
630, 0.00023129053366233165
627, 0.00017631479829560703
375, 0.00017511199553155166
369, 0.00016589627978191857
1827, 0.0
1823, 0.0
1853, 0.0
1824, 0.0
1825, 0.0
1826, 0.0
1852, 0.0
1872, 0.0
1876, 0.0
1863, 0.0
1829, 0.0
1830, 0.0
1831, 0.0
1817, 0.0
1832, 0.0
1833, 0.0
1834, 0.0
367, 0.0
1828, 0.0
404, 0.0
1873, 0.0
364, 0.0
1819, 0.0
1820, 0.0
361, 0.0
1857, 0.0
1856, 0.0
1875, 0.0
1855, 0.0
1874, 0.0
1821, 0.0
360, 0.0
1858, 0.0
1818, 0.0
1859, 0.0
1822, 0.0
1861, 0.0
447, 0.0
1862, 0.0
1854, 0.0
1851, 0.0
424, 0.0
1835, 0.0
421, 0.0
420, 0.0
441, 0.0
383, 0.0
1871, 0.0
1839, 0.0
1870, 0.0
1840, 0.0
1869, 0.0
436, 0.0
1860, 0.0
1868, 0.0
433, 0.0
388, 0.0
423, 0.0
1841, 0.0
429, 0.0
1842, 0.0
427, 0.0
1867, 0.0
1866, 0.0
1836, 0.0
374, 0.0
368, 0.0
426, 0.0
1864, 0.0
1850, 0.0
371, 0.0
372, 0.0
1849, 0.0
1837, 0.0
1848, 0.0
419, 0.0
1847, 0.0
1846, 0.0
1845, 0.0
1838, 0.0
1844, 0.0
1865, 0.0
417, 0.0
418, 0.0
1843, 0.0
1315, 0.0
1816, 0.0
1815, 0.0
563, 0.0
564, 0.0
565, 0.0
566, 0.0
567, 0.0
568, 0.0
569, 0.0
570, 0.0
571, 0.0
572, 0.0
573, 0.0
574, 0.0
575, 0.0
1782, 0.0
1781, 0.0
562, 0.0
561, 0.0
560, 0.0
551, 0.0
545, 0.0
546, 0.0
547, 0.0
548, 0.0
549, 0.0
550, 0.0
552, 0.0
559, 0.0
553, 0.0
554, 0.0
555, 0.0
556, 0.0
557, 0.0
558, 0.0
1780, 0.0
1779, 0.0
1778, 0.0
608, 0.0
602, 0.0
603, 0.0
604, 0.0
605, 0.0
606, 0.0
607, 0.0
609, 0.0
600, 0.0
610, 0.0
1768, 0.0
612, 0.0
613, 0.0
614, 0.0
1767, 0.0
601, 0.0
599, 0.0
1777, 0.0
1770, 0.0
1776, 0.0
1775, 0.0
1774, 0.0
1773, 0.0
1772, 0.0
1771, 0.0
1769, 0.0
598, 0.0
592, 0.0
593, 0.0
594, 0.0
595, 0.0
596, 0.0
597, 0.0
544, 0.0
1783, 0.0
1784, 0.0
492, 0.0
486, 0.0
487, 0.0
488, 0.0
489, 0.0
490, 0.0
491, 0.0
493, 0.0
484, 0.0
494, 0.0
357, 0.0
495, 0.0
1805, 0.0
499, 0.0
500, 0.0
485, 0.0
483, 0.0
503, 0.0
1809, 0.0
468, 0.0
1814, 0.0
1813, 0.0
1812, 0.0
1811, 0.0
1810, 0.0
1808, 0.0
482, 0.0
1807, 0.0
477, 0.0
1806, 0.0
479, 0.0
480, 0.0
481, 0.0
1804, 0.0
1803, 0.0
1785, 0.0
1793, 0.0
526, 0.0
527, 0.0
1797, 0.0
1796, 0.0
1795, 0.0
1794, 0.0
1792, 0.0
524, 0.0
1791, 0.0
1790, 0.0
1789, 0.0
1788, 0.0
1787, 0.0
1786, 0.0
525, 0.0
523, 0.0
1802, 0.0
514, 0.0
1801, 0.0
1800, 0.0
1799, 0.0
1798, 0.0
512, 0.0
513, 0.0
515, 0.0
522, 0.0
516, 0.0
517, 0.0
518, 0.0
519, 0.0
520, 0.0
521, 0.0
358, 0.0
1889, 0.0
356, 0.0
133, 0.0
1991, 0.0
1990, 0.0
116, 0.0
1989, 0.0
119, 0.0
1988, 0.0
1987, 0.0
1986, 0.0
1985, 0.0
1984, 0.0
1983, 0.0
1982, 0.0
1981, 0.0
1980, 0.0
129, 0.0
130, 0.0
1979, 0.0
1992, 0.0
1993, 0.0
1994, 0.0
1999, 0.0
92, 0.0
2004, 0.0
2003, 0.0
2002, 0.0
2001, 0.0
97, 0.0
2000, 0.0
100, 0.0
1995, 0.0
101, 0.0
102, 0.0
103, 0.0
104, 0.0
1998, 0.0
1997, 0.0
1996, 0.0
132, 0.0
134, 0.0
2006, 0.0
135, 0.0
164, 0.0
165, 0.0
166, 0.0
167, 0.0
168, 0.0
169, 0.0
170, 0.0
171, 0.0
172, 0.0
173, 0.0
174, 0.0
175, 0.0
1966, 0.0
177, 0.0
178, 0.0
180, 0.0
181, 0.0
163, 0.0
162, 0.0
161, 0.0
1974, 0.0
136, 0.0
1978, 0.0
1977, 0.0
139, 0.0
1976, 0.0
1975, 0.0
142, 0.0
1973, 0.0
160, 0.0
1972, 0.0
148, 0.0
1971, 0.0
1970, 0.0
1969, 0.0
1968, 0.0
1967, 0.0
2005, 0.0
2007, 0.0
183, 0.0
45, 0.0
2030, 0.0
2029, 0.0
2028, 0.0
2027, 0.0
2026, 0.0
32, 0.0
33, 0.0
34, 0.0
35, 0.0
36, 0.0
37, 0.0
38, 0.0
39, 0.0
40, 0.0
41, 0.0
42, 0.0
43, 0.0
2031, 0.0
2032, 0.0
2033, 0.0
2042, 0.0
2, 0.0
2045, 0.0
4, 0.0
5, 0.0
7, 0.0
2044, 0.0
2043, 0.0
2041, 0.0
2034, 0.0
12, 0.0
2040, 0.0
2039, 0.0
2038, 0.0
2037, 0.0
2036, 0.0
2035, 0.0
44, 0.0
46, 0.0
2008, 0.0
47, 0.0
2021, 0.0
2020, 0.0
2019, 0.0
2018, 0.0
2017, 0.0
2016, 0.0
2015, 0.0
2014, 0.0
2013, 0.0
2012, 0.0
2011, 0.0
82, 0.0
2010, 0.0
84, 0.0
85, 0.0
2009, 0.0
87, 0.0
2022, 0.0
2023, 0.0
2024, 0.0
55, 0.0
48, 0.0
49, 0.0
50, 0.0
51, 0.0
52, 0.0
53, 0.0
54, 0.0
56, 0.0
2025, 0.0
57, 0.0
58, 0.0
59, 0.0
60, 0.0
61, 0.0
62, 0.0
63, 0.0
182, 0.0
184, 0.0
355, 0.0
1912, 0.0
295, 0.0
296, 0.0
1921, 0.0
298, 0.0
299, 0.0
1920, 0.0
301, 0.0
1919, 0.0
1918, 0.0
1917, 0.0
1916, 0.0
306, 0.0
1915, 0.0
308, 0.0
309, 0.0
1914, 0.0
