Hessian ranking (weighted sum * eigenvalue) for model (param idx, rank)
1658, 0.03291759200146771
1030, 0.03273112881106499
125, 0.0325679267225496
741, 0.032497222451183916
481, 0.03236077161272988
738, 0.032290984025166836
607, 0.03210222843699739
966, 0.03209102932123642
1329, 0.031996898411307484
687, 0.03199295666490798
229, 0.03189695693436079
1125, 0.03162838002026547
1025, 0.031327483632139774
342, 0.030841358788165962
8, 0.03083818307641195
1844, 0.030428446203586645
1328, 0.030062855410506018
514, 0.029676721465875744
170, 0.029587038749014027
512, 0.02920594021998113
440, 0.029106444409990218
504, 0.029044752425761544
482, 0.028844263695646077
959, 0.02870310340222204
472, 0.028475303130107932
1101, 0.028112984990002587
90, 0.028086219666874968
522, 0.027883141050551785
1111, 0.027833350919536315
505, 0.027062738886797888
117, 0.026936249318168848
952, 0.026881804602453485
532, 0.026723309991211863
609, 0.026207493334368337
991, 0.026126716495127766
1321, 0.025995343625254463
1666, 0.025434650533497916
823, 0.025377927971931058
1011, 0.025278839082602644
502, 0.02509865610045381
496, 0.02509780496552594
474, 0.025026141505804844
35, 0.02469872464686773
998, 0.024645438683364773
1330, 0.02397183694120031
451, 0.023963110652402975
736, 0.023891372584330384
689, 0.02372169903901522
743, 0.023492137137509417
350, 0.023384786076348973
1863, 0.023068861306001054
431, 0.02272612076922087
816, 0.02269690531284141
1086, 0.022563263009942602
1102, 0.02248105188300542
1021, 0.022470939944469137
735, 0.02233328482543584
1672, 0.022005898368661292
582, 0.021656237193383276
1085, 0.021541575541050406
231, 0.02151303633581847
1127, 0.02151037131261546
126, 0.02133056270031375
815, 0.021169148181797937
1080, 0.020604016191100527
1669, 0.020124528017618104
1773, 0.02006783380966226
1846, 0.01988060392488933
359, 0.019850257189318654
737, 0.019815703068161383
1639, 0.01974253364096512
1258, 0.019661749903256975
344, 0.01958910288885818
328, 0.019355465989065124
918, 0.019349141814018367
484, 0.019268539681888797
1768, 0.019147189990690094
1678, 0.01913990168395685
176, 0.018953644696011906
1653, 0.01856816317740595
1673, 0.01855278441644259
367, 0.01847445865860209
819, 0.018085577809415554
96, 0.017888036481963354
535, 0.017495398213213775
118, 0.017456869537454622
1026, 0.017450383001232694
519, 0.017223230577656068
1081, 0.01719179098654422
387, 0.01717269097969165
1853, 0.017143080020105117
1665, 0.016938626024057157
454, 0.01686439093828085
1334, 0.01659905228734715
1264, 0.016414957672168384
1097, 0.01620083045327192
1018, 0.016012899373890832
1624, 0.016011317460652208
480, 0.015973410907463403
134, 0.015851066797949898
135, 0.015819400163309183
1029, 0.015606208376084396
974, 0.015342716265877243
1082, 0.015299311032322294
441, 0.015206415606371593
445, 0.015083495793078328
450, 0.01469265661216923
1257, 0.014386828788701678
473, 0.01435940871365915
449, 0.014179563086145208
518, 0.01393155986261263
750, 0.013910154415270881
1848, 0.013672691102328827
242, 0.013483626265951898
1636, 0.012928364888466604
1093, 0.012636028712222469
495, 0.012622204066246923
349, 0.012521831959816154
1845, 0.012456166582296646
1242, 0.012455447865363567
534, 0.012313672217260319
1630, 0.011994580469945504
345, 0.011366018914941378
453, 0.011329657016176498
121, 0.011305063733743737
57, 0.011200769567949465
455, 0.011136988556245342
1327, 0.01110479582712287
1174, 0.011040890371077694
1024, 0.011009305399966252
296, 0.010802706673530338
353, 0.010709059999499004
1637, 0.010685888890293427
1090, 0.010634226565343852
1248, 0.010113840936810448
1088, 0.009903884313644085
511, 0.009876921560135088
1263, 0.009875024450593628
352, 0.009838602481067937
301, 0.009617342323963385
1632, 0.009544472258312453
432, 0.009478046295043896
520, 0.00937664030425367
1294, 0.009239035755854275
782, 0.009207848931509943
302, 0.009190121569190524
1629, 0.009102657382285884
969, 0.009030787062329182
356, 0.009004214655760734
1241, 0.008885481287506991
688, 0.008594602322773426
981, 0.008439138277026359
1037, 0.008386144437281473
1685, 0.00835583453408617
1096, 0.008273465867205232
1687, 0.0082564735687356
442, 0.008232836742536165
1301, 0.008142814433085732
386, 0.00813767270989274
1686, 0.008083705085482507
354, 0.008062790402618703
447, 0.007915454609246808
1095, 0.007899325771177246
1290, 0.007896287173025485
1668, 0.007645298788474975
970, 0.007446877774782479
776, 0.007420249875849549
752, 0.007386940264495934
1240, 0.007333369356274488
1633, 0.007047516202874249
1289, 0.006930756186193321
1255, 0.006618404251639731
246, 0.006459992820964544
608, 0.006459315663960297
787, 0.006414359821064863
980, 0.0062605601306131575
1247, 0.006194005560246296
1634, 0.006175146336772741
1087, 0.005912139343763556
1298, 0.005722063139842248
1677, 0.005541806540804828
179, 0.005378222582294256
1089, 0.005308583089572494
1626, 0.005294442990361858
1625, 0.005252508813555323
1681, 0.005019502456889313
1674, 0.004844716082516243
751, 0.004809830728845554
1297, 0.0046895389009478095
306, 0.004626012852355643
304, 0.00460818912506511
1104, 0.004510614611149322
1679, 0.004400797230232456
1299, 0.004342617527072434
777, 0.004301836958347849
790, 0.004213306154724705
1296, 0.0040027228135386395
785, 0.003931704196929786
1806, 0.0039002277849249367
9, 0.0038021081231818243
351, 0.003795771005570714
975, 0.003790932640072242
781, 0.0037680453856410168
778, 0.0037571008206214174
448, 0.003668537341127376
346, 0.003645734866722705
786, 0.003469909167733931
1813, 0.003392752891272721
383, 0.0032899382586037973
977, 0.00308921058103806
1801, 0.002952626530714042
1631, 0.002862610977672375
303, 0.002798467509933289
1103, 0.00273151267265348
1733, 0.002727093018620508
978, 0.0026702735963226587
1303, 0.0026231598563981606
1680, 0.002535540317921914
1802, 0.002348652927139483
1295, 0.002337283387532807
789, 0.002286786304466659
1302, 0.002237024565978629
181, 0.0021845271186293758
791, 0.0021481596338617237
783, 0.0021094209810712528
175, 0.0018984898178402432
973, 0.0018643936306261821
1728, 0.0017485751136518957
384, 0.0016304058102036834
1638, 0.0016159560934738693
784, 0.0015630594398317044
1810, 0.0013980026220679065
1682, 0.0013919244770477235
1808, 0.0011704756485642065
1293, 0.001041058697637709
1807, 0.0010294406804405298
1815, 0.0009803454925076949
941, 0.0007965606860125263
1288, 0.0007742693209422669
1814, 0.00047012235117449563
1809, 0.000373525786500295
74, 0.0
701, 0.0
48, 0.0
76, 0.0
75, 0.0
65, 0.0
41, 0.0
748, 0.0
684, 0.0
40, 0.0
708, 0.0
16, 0.0
762, 0.0
64, 0.0
705, 0.0
718, 0.0
77, 0.0
717, 0.0
761, 0.0
707, 0.0
706, 0.0
702, 0.0
760, 0.0
727, 0.0
715, 0.0
73, 0.0
704, 0.0
698, 0.0
716, 0.0
691, 0.0
72, 0.0
722, 0.0
739, 0.0
24, 0.0
23, 0.0
696, 0.0
723, 0.0
710, 0.0
725, 0.0
700, 0.0
724, 0.0
709, 0.0
732, 0.0
63, 0.0
683, 0.0
731, 0.0
703, 0.0
697, 0.0
721, 0.0
720, 0.0
27, 0.0
70, 0.0
747, 0.0
699, 0.0
17, 0.0
20, 0.0
742, 0.0
719, 0.0
71, 0.0
714, 0.0
711, 0.0
726, 0.0
56, 0.0
713, 0.0
712, 0.0
43, 0.0
68, 0.0
67, 0.0
740, 0.0
204, 0.0
78, 0.0
323, 0.0
316, 0.0
317, 0.0
318, 0.0
319, 0.0
320, 0.0
322, 0.0
326, 0.0
312, 0.0
329, 0.0
331, 0.0
332, 0.0
333, 0.0
334, 0.0
335, 0.0
315, 0.0
310, 0.0
193, 0.0
187, 0.0
191, 0.0
283, 0.0
284, 0.0
190, 0.0
189, 0.0
188, 0.0
186, 0.0
171, 0.0
185, 0.0
184, 0.0
299, 0.0
300, 0.0
307, 0.0
172, 0.0
336, 0.0
337, 0.0
338, 0.0
148, 0.0
398, 0.0
399, 0.0
400, 0.0
401, 0.0
402, 0.0
403, 0.0
411, 0.0
339, 0.0
412, 0.0
147, 0.0
146, 0.0
145, 0.0
427, 0.0
428, 0.0
397, 0.0
396, 0.0
395, 0.0
393, 0.0
380, 0.0
379, 0.0
149, 0.0
364, 0.0
363, 0.0
150, 0.0
151, 0.0
155, 0.0
156, 0.0
358, 0.0
357, 0.0
348, 0.0
347, 0.0
192, 0.0
279, 0.0
444, 0.0
199, 0.0
227, 0.0
230, 0.0
203, 0.0
202, 0.0
201, 0.0
200, 0.0
198, 0.0
224, 0.0
235, 0.0
197, 0.0
196, 0.0
195, 0.0
236, 0.0
237, 0.0
226, 0.0
223, 0.0
278, 0.0
212, 0.0
206, 0.0
207, 0.0
208, 0.0
209, 0.0
210, 0.0
211, 0.0
213, 0.0
222, 0.0
214, 0.0
215, 0.0
216, 0.0
219, 0.0
220, 0.0
221, 0.0
238, 0.0
239, 0.0
240, 0.0
270, 0.0
264, 0.0
265, 0.0
266, 0.0
267, 0.0
268, 0.0
269, 0.0
271, 0.0
243, 0.0
272, 0.0
273, 0.0
274, 0.0
275, 0.0
276, 0.0
277, 0.0
263, 0.0
262, 0.0
261, 0.0
260, 0.0
259, 0.0
258, 0.0
257, 0.0
256, 0.0
255, 0.0
