Hessian ranking (weighted sum * eigenvalue) for model (param idx, rank)
389, 48.89034084780724
962, 48.74851364037022
865, 48.37120960012544
966, 48.30402912735008
1765, 48.148957958910614
1701, 47.308980231639
143, 47.17915239185095
387, 47.12522991606966
37, 46.18365983244075
1168, 46.133936470607296
781, 46.12294307470438
469, 45.909981628341484
1162, 45.78575684898533
31, 45.512271110434085
420, 45.49537122133188
1113, 45.49036623444408
405, 45.32850378798321
1615, 44.72562847449444
914, 44.612099946825765
26, 44.53235759364907
100, 44.30062983487733
1622, 44.22280856920406
841, 43.833546737456345
1104, 43.5773312561214
1764, 43.18755392008461
359, 42.90863874624483
226, 42.90645514940843
1305, 42.73638008011039
854, 42.62960073311115
992, 42.607045011478476
878, 41.88505695137428
984, 41.37810559710488
842, 41.10420617391355
884, 40.97060658317059
101, 40.950970576144755
1669, 40.93540399381891
479, 40.92346083353914
1639, 40.73197415814502
965, 40.42900712089613
1620, 40.39000025810674
1754, 40.254447885323316
478, 40.16370090958662
353, 40.14199013262987
1753, 39.36385124665685
401, 39.341894085519016
350, 39.247495306422934
1282, 39.10421818832401
265, 39.096476562321186
266, 39.07941166550154
53, 38.77215900909505
985, 38.615578718559846
1608, 38.08542461018078
228, 37.9556839184952
345, 37.79440256161615
200, 37.482001748285256
1630, 37.303349227586295
530, 36.59223121870309
470, 36.28550761146471
409, 36.2556046762038
995, 36.10997750097886
1632, 35.90526319667697
546, 35.502920986386016
1108, 34.82284728169907
1748, 34.761502551147714
1749, 34.72847776603885
1277, 34.55337332072668
1738, 33.595717203163076
182, 33.5142733923858
933, 33.115666907222476
229, 32.71223197970539
661, 32.64512510120403
406, 32.57879024965223
1114, 32.508805710822344
1627, 32.50649535655975
418, 32.36950700543821
19, 32.34041886594059
788, 32.12614873080747
1689, 32.103183871367946
1042, 32.07148770871572
210, 31.604069587774575
935, 31.514655872422736
687, 31.388895514653996
40, 31.262811110296752
779, 31.165018318628427
231, 30.936248441925272
483, 30.854329406516626
264, 30.706589698500466
414, 30.626930506667122
1046, 30.600166912772693
21, 30.205229652812704
273, 29.999901828472503
434, 29.963544887898024
1254, 29.916754777310416
1611, 29.886987295467407
991, 29.680575140053406
1766, 29.641982354805805
1610, 29.627502570539946
1635, 29.61648250068538
1621, 29.48901707539335
1285, 29.403009427711368
1737, 29.204777884064242
887, 29.144902345142327
840, 28.923845747107407
767, 28.75991503871046
1249, 28.61209907726152
514, 28.601227194361854
912, 28.599915388360387
1613, 28.516395984595874
390, 28.414800104219466
955, 28.35171897127293
1112, 27.921281307470053
1167, 27.89261584308406
388, 27.859805242856964
464, 27.583098442293704
1298, 27.448983719514217
1105, 27.441779179032892
212, 27.367987350793555
487, 26.888353989692405
886, 26.806419482047204
1103, 26.117020891280845
785, 26.012577018584125
473, 25.99036116641946
929, 25.97871515218867
1682, 25.83309228089638
372, 25.76635521231219
403, 25.574873958015814
1101, 25.50039792829193
382, 25.40503456071019
17, 25.3526864212472
610, 25.304718514351407
532, 25.268694123253226
1014, 25.2381763800513
474, 25.13663039598032
10, 25.121830779709853
475, 24.882398917572573
257, 24.820244961767457
472, 24.693959699827246
177, 24.467799260863103
1750, 24.30131104052998
782, 24.058904755685944
1616, 24.031893654726446
1318, 23.92164065182442
377, 23.897997366380878
1045, 23.803152882377617
213, 23.795740992878564
987, 23.729359774064505
1657, 23.646262268302962
541, 23.598115052853245
423, 23.19401155412197
853, 23.013121489901096
953, 22.924460478592664
1138, 22.66680454404559
657, 22.65519002835208
271, 22.65141307201702
463, 22.628218286845367
1010, 22.565854893415235
91, 22.442987500340678
917, 22.42945680952107
197, 22.38557351694908
196, 22.211954644182697
180, 22.186202326163766
215, 21.882330295164138
181, 21.829887679716194
1273, 21.717382366477977
352, 21.660838015843183
1133, 21.63398284208961
783, 21.46661179624789
417, 21.248715452849865
787, 21.1298406656133
883, 21.046080818923656
898, 21.04087185690878
874, 20.296970806244644
791, 19.72097508586012
468, 19.307232078863308
896, 19.275886373361573
1293, 19.04206677430193
461, 18.895515121053904
416, 18.892684859223664
900, 18.88308456307277
847, 18.873976428323658
778, 18.292376676079584
879, 18.21480118058389
1618, 18.08752579189604
1123, 17.958212753699627
374, 17.805899746745126
964, 17.637421806692146
1759, 17.62322962412145
1251, 17.599757079326082
784, 17.49076071975287
1685, 17.328783163546404
882, 17.289617847811314
1623, 17.140677490271628
960, 16.993250174215063
931, 16.794671974668745
398, 16.655206606024876
988, 16.501987083116546
465, 16.45188053813763
349, 16.41136289574206
1118, 16.323028545361012
1044, 16.308839494013228
959, 16.221679642505478
1628, 16.157283124914102
467, 16.037515214760788
873, 16.02250222332077
602, 15.73927294020541
1098, 15.712838521285448
1136, 15.59790627763141
1301, 15.360998446616577
738, 15.275507913844194
656, 15.262679701729212
1033, 15.066052145441063
1246, 15.030416568610235
934, 14.953411743743345
187, 14.916101040493231
437, 14.911907342000632
525, 14.72152841015486
660, 14.664970423618797
394, 14.557295508973766
1035, 14.55283086819145
613, 14.473644508456346
248, 14.399202330881963
1677, 14.329353871784406
1174, 14.325894448207691
392, 14.279501384589821
1013, 14.261966026533628
168, 14.196888793259859
27, 14.150446910993196
272, 14.12709511606954
366, 14.077025329315802
93, 14.072666674532229
1140, 13.953597626532428
1097, 13.908926995107322
148, 13.88282375116978
528, 13.870524473444675
146, 13.841417899704538
103, 13.74653237228631
658, 13.733975844283123
458, 13.669087354217481
393, 13.65070899517741
517, 13.633217488735681
97, 13.631044351146556
1248, 13.591464347598958
1313, 13.534694768604822
1092, 13.525062998727662
913, 13.393826804414857
872, 13.363098569971044
1127, 13.281591398479435
99, 13.268330593360588
96, 13.135518471710384
57, 13.062103801930789
438, 13.001224959632964
391, 12.95529599202564
1160, 12.790556409177043
989, 12.710052589303814
993, 12.706192510202527
1681, 12.536748086684383
1743, 12.505012671084842
1087, 12.469679168658331
1619, 12.46078167797532
46, 12.427250914013712
893, 12.400607084506191
258, 12.337240932160057
963, 12.274866700434359
1242, 12.247000260627829
909, 12.243526796170045
1673, 12.237236315591872
178, 12.18883414042648
1286, 12.144223426177632
1310, 12.087108268671727
518, 12.043630000276607
347, 12.007463708752766
1080, 11.889977948507294
605, 11.82801617163932
907, 11.788119014468975
1094, 11.397472298005596
542, 11.35379267699318
1289, 11.332017535387422
958, 11.303197510482278
162, 11.276541285216808
922, 11.189877100259764
539, 11.168179330343264
654, 11.144907568113922
8, 11.139037563931197
655, 11.1343768525403
375, 11.114437403477496
607, 11.06804796482902
1040, 11.064665865851566
954, 11.019140062358929
1129, 10.99607817758806
529, 10.969661202805582
274, 10.957271008112002
1674, 10.914411451522028
1106, 10.876549683045596
1043, 10.817215865186881
544, 10.786182906202157
260, 10.699537070526276
1760, 10.682945021733758
59, 10.545051162393065
151, 10.348711815837305
386, 10.326788091682829
776, 10.314319793164032
1665, 10.26302757090889
1810, 10.260671841679141
1663, 10.260355860635173
24, 10.228029498510296
1756, 10.206490809097886
901, 10.10485951245937
1297, 9.977174747502431
411, 9.971457276769797
1039, 9.820992203061905
1086, 9.814477373613045
1683, 9.785466857487336
1137, 9.713684206013568
550, 9.698200268496294
604, 9.690622103880742
1003, 9.676183398856665
1163, 9.662659807712771
534, 9.651804268127307
1089, 9.639765330357477
90, 9.56479019622202
1679, 9.532326083164662
1670, 9.412759683444165
1038, 9.394910144503228
1058, 9.37497870856896
1126, 9.354882651299704
880, 9.250165093922988
58, 9.240170721328468
1252, 9.2343603518093
261, 9.120144251501188
1135, 9.108762709533039
650, 8.965519116696669
978, 8.963501905091107
171, 8.91233220603317
263, 8.732804600236705
1676, 8.665572878642706
183, 8.619833178934641
1656, 8.619307910557836
344, 8.577063716482371
920, 8.439653610461392
1096, 8.421267685713246
1299, 8.418897219991777
1668, 8.396341702667996
731, 8.375663001817884
1012, 8.37136511169956
5, 8.326090757062047
545, 8.303027895773994
548, 8.294083113840315
369, 8.278162782778963
1164, 8.26314221904613
698, 8.114612528537691
1125, 8.044104735243309
527, 7.895463402499445
1001, 7.8080589028541
408, 7.756184345824295
533, 7.75252518988782
1650, 7.74688129299102
902, 7.731938165263273
435, 7.557131591864163
1312, 7.507314375805436
399, 7.447698106232565
161, 7.429404524737038
457, 7.374573918117676
515, 7.22480923961848
1083, 7.135024220624473
663, 7.1274445940725855
1687, 7.118819001654629
1107, 7.08801624836633
136, 7.0824416722753085
614, 7.0773979286896065
1047, 7.05208712433523
1130, 7.036190994956996
1082, 6.9703117700410075
1008, 6.965075206098845
608, 6.958952477318235
531, 6.917365578483441
535, 6.88809205769212
715, 6.851508661406115
524, 6.816907741856994
1281, 6.814460933544979
1091, 6.795645842736121
875, 6.782359486125642
649, 6.754854637169046
653, 6.689419520262163
160, 6.659459563205019
659, 6.6317514498659875
1661, 6.614148893029778
346, 6.611207386362366
385, 6.597612961195409
1255, 6.550692241318757
885, 6.50563988785143
612, 6.476107793569099
1693, 6.454431291669607
1095, 6.4532681327546015
194, 6.442872433195589
431, 6.4322088801231985
1805, 6.430696745635942
1659, 6.393306111480342
543, 6.36337018571794
186, 6.336939638043987
1052, 6.30225510764285
1684, 6.269423847770668
1744, 6.226206214618287
1278, 6.2002270783123095
1111, 6.184954640135402
166, 6.178255134262145
1811, 6.175368271244224
1055, 6.157253506476991
1672, 6.108391213871073
1740, 6.079154017614201
384, 6.063888329779729
1085, 6.018197731296823
511, 6.015958346557454
611, 5.93702453552396
877, 5.836123905959539
701, 5.746867210691562
1247, 5.7212469494043035
1088, 5.715819499047939
1302, 5.701333231430908
39, 5.6348882126039825
1128, 5.590496079530567
1809, 5.530397096503293
1290, 5.405224619171349
139, 5.367606823431743
609, 5.360607790644281
709, 5.321871022162668
1645, 5.320272726879921
1698, 5.2941051903762855
903, 5.264839464463876
600, 5.255503133637831
1115, 5.213587649399415
536, 5.190841452800669
834, 5.1510328549775295
1664, 5.103857485635672
1678, 5.05306802221412
1243, 4.983809628392919
881, 4.969526922475779
1658, 4.918046366527051
456, 4.9116664413013496
578, 4.900096984260017
730, 4.848587151238462
1032, 4.8433231919043465
648, 4.842656682838424
88, 4.793221010128036
1175, 4.745741199149052
706, 4.730238358693896
1680, 4.7130582981262705
1217, 4.696378732158337
1093, 4.695945278690488
1644, 4.693223986629164
703, 4.688818518188782
1006, 4.651829138310859
1034, 4.512477399563068
395, 4.4959354527818505
967, 4.4343315507576335
163, 4.423107119044289
926, 4.291386587137822
1802, 4.270688923537932
1166, 4.246481092879549
1300, 4.241201033721154
1653, 4.222766250328277
523, 4.195284937362885
976, 4.17344604533946
170, 4.17058436764637
1812, 4.1678268648684025
1007, 4.146324992176233
1011, 4.101382390072104
1686, 4.094701110618189
743, 4.093492032465292
1060, 4.08378484856803
1081, 3.990405070297129
1296, 3.9738350455008913
1280, 3.9395946181030013
269, 3.8982360379159218
219, 3.8760881025882554
705, 3.7668194088619202
899, 3.7027534766093595
521, 3.6849866529810242
1801, 3.6414305775542744
155, 3.5701077443372924
1002, 3.568103667545074
1057, 3.5513493739417754
1037, 3.54263389139669
94, 3.5348879979283083
396, 3.5158583422380616
193, 3.4673964889516355
195, 3.4647924840683118
970, 3.444063230374013
1675, 3.4418245452689007
606, 3.4408400433021598
952, 3.436699084370048
538, 3.436130449481425
1050, 3.4354668450541794
192, 3.4231516597274094
547, 3.398261802678462
1062, 3.370975949888816
1691, 3.3477137174995732
1813, 3.324379446123203
522, 3.3178604104177793
707, 3.313227079983335
1696, 3.3067055564606562
921, 3.2732280375203118
1005, 3.189762177535158
683, 3.1392713850582368
48, 3.122958630519861
1041, 3.120404491051886
471, 3.1000704488396877
1000, 3.0785244258877356
165, 3.0588556105503812
582, 3.0310990932339337
379, 3.0138127780519426
351, 3.0131548083154485
580, 2.9874621725757606
961, 2.969432911660988
1208, 2.950302463475964
733, 2.932185174257029
147, 2.9265673007544137
1646, 2.8896960336642223
763, 2.871568135902635
1053, 2.8517715578491334
61, 2.8509067694249097
189, 2.8329003582875885
152, 2.817670981399715
838, 2.812369121438678
711, 2.7657866487061256
980, 2.7621598618716234
615, 2.74257548089372
710, 2.7001360584399663
526, 2.695876710000448
1061, 2.679207474371651
142, 2.6581161570284166
577, 2.6548156932985876
1049, 2.640711671381723
141, 2.635404341870526
734, 2.634333495423334
462, 2.6150517310306896
576, 2.6085103698133025
1700, 2.5885589889076073
199, 2.5713479061741964
732, 2.4868923249559884
696, 2.4782019811500504
1134, 2.4693788308359217
89, 2.4649625262536574
826, 2.4641152986632733
376, 2.456142399321834
1808, 2.4371987189733773
1671, 2.428226832707878
1218, 2.4235898796468973
140, 2.398906474812975
1319, 2.3969149047043175
601, 2.372118625586154
890, 2.342962418057141
1294, 2.32395161808563
651, 2.313429791451199
1303, 2.3058894056084682
1667, 2.3055533539882163
502, 2.280614826368037
203, 2.24398368295806
1649, 2.170960129282321
573, 2.1701218305679504
1056, 2.1597703527115755
982, 2.1412987548828823
1220, 2.1280475239127554
697, 2.0956884087936487
1641, 2.082987170397246
167, 2.073082196409814
92, 2.072721513620081
981, 2.0264509369735606
973, 2.01457731143455
500, 2.002568052324932
520, 1.9900425156624806
1648, 1.9834190856890928
977, 1.9740414864063496
583, 1.965927435159756
1702, 1.9629441638353455
839, 1.8868658917490393
1221, 1.8758501367847202
267, 1.856694986767252
1063, 1.8342203058564337
1666, 1.832329928431136
1709, 1.828013331949478
704, 1.787079492394696
1694, 1.7649053205386735
158, 1.7563117268437054
833, 1.7557113901420962
1755, 1.750190303006093
739, 1.744346493066132
729, 1.74114791554166
1688, 1.7170659234107006
1714, 1.7036519816501823
1223, 1.6690938977699261
1814, 1.6569193023460684
1807, 1.645097770524444
827, 1.637816618589568
330, 1.6321179899023264
971, 1.6116870756959543
497, 1.6060620389016549
82, 1.6037242038582917
339, 1.5749958300075377
1758, 1.566306555439951
894, 1.5644343454987393
1697, 1.5637060058816132
1036, 1.5590178413549438
1690, 1.5500445810175734
832, 1.5404278155911015
983, 1.5263142520270776
63, 1.5108924477590335
336, 1.508010184381419
509, 1.5078113314521033
1695, 1.5077920534313307
179, 1.504296527178667
1652, 1.501177509628178
360, 1.4934021916706115
1651, 1.483133979843842
459, 1.4773423175915923
1715, 1.4589262684385176
780, 1.4085386358365213
831, 1.4006222426323802
1295, 1.3905389317587833
153, 1.3812808209186187
1240, 1.3669484846905107
1789, 1.322281878296053
410, 1.3103901901195059
342, 1.3051162617630325
537, 1.2940504306461662
1291, 1.2904786939434416
1054, 1.2665127659711288
335, 1.2548529459891142
1287, 1.250489421057864
1116, 1.2443384986381716
1642, 1.238401200469525
1794, 1.2364604231261183
1713, 1.215361845548614
251, 1.2146188108308706
972, 1.211950233882817
1699, 1.1635273402698658
138, 1.1305615598030272
1803, 1.1294248307094676
86, 1.1287672784528695
184, 1.1218325641275442
1806, 1.1043091663450468
1655, 1.101841262110156
334, 1.0804144344001543
1643, 1.0725745032323175
329, 1.0645561569108395
1795, 1.0551383391284617
81, 1.0380684175761417
740, 1.034600066312123
340, 0.9966003687295597
1804, 0.994769122768048
1292, 0.9916819398422376
83, 0.9768089127610438
1051, 0.9609832670830656
80, 0.9601455510564847
331, 0.9386022030957974
581, 0.9298446743778186
1716, 0.9296712446666788
975, 0.9080425613365151
337, 0.8945940751145827
1706, 0.8930175554578454
979, 0.8912818155586137
957, 0.8835183960327413
1793, 0.8828469913569279
1767, 0.8762505858503573
570, 0.8677068072174734
333, 0.8663858844483912
568, 0.8639233059075195
510, 0.8595141580881318
348, 0.8306074065051234
728, 0.7900394122116268
579, 0.7897279470707872
512, 0.7761727621254977
652, 0.7583726233788184
1059, 0.7532069854752876
1654, 0.7519685214392666
969, 0.7365486629350926
1703, 0.7227724304639196
413, 0.6931396918771497
1796, 0.6782962316647172
85, 0.6735224514268339
1640, 0.6694813168542169
218, 0.6616286637954545
1048, 0.6519685468883836
1786, 0.6462775987019995
230, 0.6419340783868392
507, 0.6356826439987344
494, 0.6262054219478159
1752, 0.6239664141721732
700, 0.6094119470253645
1717, 0.6033957240015297
15, 0.6028773611560609
1705, 0.6027780502254245
1139, 0.5987657783216491
1288, 0.5911015420178956
328, 0.5850225649919594
1718, 0.576117057771171
75, 0.5347137856442714
974, 0.5282415726942418
908, 0.5172272008567234
223, 0.5168496922487975
449, 0.5101809155512456
825, 0.504718722911548
503, 0.5030624493738287
87, 0.4972118495570612
1614, 0.4909873306460213
445, 0.4907561245099714
415, 0.4830478663352551
224, 0.46029248925697175
603, 0.4557753057888476
450, 0.4539942592227675
78, 0.4508710790250916
72, 0.44914364059832224
824, 0.44750190570812265
1797, 0.441943632548373
185, 0.44112963698717067
1785, 0.4353819224561448
137, 0.42869500038796104
1798, 0.4164733541596206
1609, 0.4160761955063208
268, 0.41368294721451093
836, 0.39907765044335974
708, 0.39068033195871976
1800, 0.3851860804534226
835, 0.38097714353352785
829, 0.37830776157943546
516, 0.3725227856775746
1815, 0.33767973325791445
569, 0.3375168155544088
190, 0.32227871788927587
830, 0.3218142706245999
504, 0.32001950374251464
448, 0.30135091236934386
1711, 0.2955450023182493
451, 0.294414450721888
1662, 0.2659681019358686
453, 0.25527711472250303
1647, 0.253098463461356
217, 0.2479634513141491
574, 0.24795053836351144
95, 0.24744549556271522
488, 0.24004938429334288
227, 0.22406052003861987
73, 0.22192737686054897
1791, 0.21122535287304345
1211, 0.20743557098103338
454, 0.19493502790282946
442, 0.19300652967558563
222, 0.17377399753968348
1712, 0.16831087571188164
452, 0.1579037911320711
968, 0.15247184908957934
702, 0.13280447911802185
1792, 0.12788798487963504
699, 0.10718364783861034
441, 0.1066837576463513
221, 0.08031982009811145
447, 0.06838709373454321
506, 0.03950418521890242
429, 0.0
436, 0.0
1898, 0.0
1903, 0.0
1899, 0.0
1900, 0.0
455, 0.0
1889, 0.0
1901, 0.0
1896, 0.0
1887, 0.0
412, 0.0
1886, 0.0
1888, 0.0
1885, 0.0
1902, 0.0
1897, 0.0
1894, 0.0
1895, 0.0
439, 0.0
443, 0.0
430, 0.0
1892, 0.0
428, 0.0
427, 0.0
446, 0.0
432, 0.0
433, 0.0
440, 0.0
1891, 0.0
426, 0.0
1890, 0.0
425, 0.0
424, 0.0
1893, 0.0
444, 0.0
1283, 0.0
1904, 0.0
1945, 0.0
1943, 0.0
1942, 0.0
1941, 0.0
1940, 0.0
1939, 0.0
361, 0.0
362, 0.0
363, 0.0
364, 0.0
365, 0.0
1938, 0.0
367, 0.0
368, 0.0
1937, 0.0
370, 0.0
1944, 0.0
1946, 0.0
1936, 0.0
1947, 0.0
1959, 0.0
338, 0.0
1958, 0.0
1957, 0.0
341, 0.0
1956, 0.0
343, 0.0
1955, 0.0
1954, 0.0
1953, 0.0
1952, 0.0
1951, 0.0
1950, 0.0
1949, 0.0
1948, 0.0
371, 0.0
373, 0.0
1905, 0.0
1921, 0.0
1919, 0.0
1918, 0.0
1917, 0.0
1916, 0.0
460, 0.0
1915, 0.0
1914, 0.0
1913, 0.0
1912, 0.0
1911, 0.0
1910, 0.0
1909, 0.0
1908, 0.0
1907, 0.0
1906, 0.0
1920, 0.0
1922, 0.0
1935, 0.0
1923, 0.0
1934, 0.0
1933, 0.0
1932, 0.0
378, 0.0
1931, 0.0
380, 0.0
381, 0.0
1930, 0.0
383, 0.0
1929, 0.0
1928, 0.0
1927, 0.0
1926, 0.0
1925, 0.0
1924, 0.0
1884, 0.0
1862, 0.0
1883, 0.0
1826, 0.0
561, 0.0
562, 0.0
563, 0.0
564, 0.0
565, 0.0
566, 0.0
567, 0.0
1817, 0.0
1816, 0.0
571, 0.0
572, 0.0
575, 0.0
1799, 0.0
1790, 0.0
584, 0.0
560, 0.0
559, 0.0
558, 0.0
549, 0.0
1824, 0.0
1823, 0.0
1822, 0.0
1821, 0.0
1820, 0.0
1819, 0.0
1818, 0.0
557, 0.0
551, 0.0
552, 0.0
553, 0.0
554, 0.0
555, 0.0
556, 0.0
585, 0.0
586, 0.0
587, 0.0
616, 0.0
1779, 0.0
1778, 0.0
1777, 0.0
1776, 0.0
1775, 0.0
1774, 0.0
617, 0.0
1781, 0.0
618, 0.0
619, 0.0
620, 0.0
621, 0.0
622, 0.0
623, 0.0
1780, 0.0
1782, 0.0
588, 0.0
595, 0.0
589, 0.0
590, 0.0
591, 0.0
592, 0.0
593, 0.0
594, 0.0
596, 0.0
1783, 0.0
597, 0.0
598, 0.0
599, 0.0
1788, 0.0
1787, 0.0
1784, 0.0
1825, 0.0
540, 0.0
1882, 0.0
1827, 0.0
1864, 0.0
1863, 0.0
1961, 0.0
1861, 0.0
1860, 0.0
1859, 0.0
1858, 0.0
489, 0.0
490, 0.0
491, 0.0
492, 0.0
493, 0.0
495, 0.0
496, 0.0
1857, 0.0
1865, 0.0
1866, 0.0
1867, 0.0
1875, 0.0
1881, 0.0
1880, 0.0
1879, 0.0
1878, 0.0
1877, 0.0
1876, 0.0
1874, 0.0
1868, 0.0
1873, 0.0
1872, 0.0
1871, 0.0
1870, 0.0
1869, 0.0
476, 0.0
498, 0.0
499, 0.0
1856, 0.0
1835, 0.0
1841, 0.0
1840, 0.0
1839, 0.0
1838, 0.0
1837, 0.0
1836, 0.0
1834, 0.0
1843, 0.0
1833, 0.0
1832, 0.0
1831, 0.0
1830, 0.0
1829, 0.0
1828, 0.0
1842, 0.0
1844, 0.0
501, 0.0
1851, 0.0
1855, 0.0
505, 0.0
508, 0.0
1854, 0.0
1853, 0.0
1852, 0.0
513, 0.0
1845, 0.0
1850, 0.0
1849, 0.0
1848, 0.0
1847, 0.0
519, 0.0
1846, 0.0
1960, 0.0
320, 0.0
1962, 0.0
115, 0.0
108, 0.0
109, 0.0
110, 0.0
111, 0.0
112, 0.0
113, 0.0
114, 0.0
116, 0.0
106, 0.0
117, 0.0
118, 0.0
119, 0.0
120, 0.0
121, 0.0
122, 0.0
123, 0.0
107, 0.0
105, 0.0
2067, 0.0
2059, 0.0
2066, 0.0
2065, 0.0
2064, 0.0
2063, 0.0
2062, 0.0
2061, 0.0
2060, 0.0
2058, 0.0
104, 0.0
2057, 0.0
2056, 0.0
2055, 0.0
2054, 0.0
2053, 0.0
2052, 0.0
2051, 0.0
124, 0.0
125, 0.0
126, 0.0
2033, 0.0
2039, 0.0
2038, 0.0
2037, 0.0
2036, 0.0
2035, 0.0
2034, 0.0
154, 0.0
156, 0.0
127, 0.0
157, 0.0
2032, 0.0
159, 0.0
2031, 0.0
2030, 0.0
2029, 0.0
2028, 0.0
2040, 0.0
2041, 0.0
2042, 0.0
2043, 0.0
128, 0.0
129, 0.0
130, 0.0
131, 0.0
132, 0.0
133, 0.0
134, 0.0
135, 0.0
2050, 0.0
2049, 0.0
2048, 0.0
2047, 0.0
2046, 0.0
2045, 0.0
2044, 0.0
84, 0.0
2068, 0.0
1963, 0.0
29, 0.0
2102, 0.0
23, 0.0
2101, 0.0
2100, 0.0
2099, 0.0
2098, 0.0
2097, 0.0
2096, 0.0
2104, 0.0
2095, 0.0
2094, 0.0
2093, 0.0
2092, 0.0
35, 0.0
2091, 0.0
2090, 0.0
2103, 0.0
2105, 0.0
2069, 0.0
2112, 0.0
2117, 0.0
2116, 0.0
2115, 0.0
2114, 0.0
2113, 0.0
6, 0.0
7, 0.0
2111, 0.0
18, 0.0
2110, 0.0
2109, 0.0
2108, 0.0
2107, 0.0
14, 0.0
16, 0.0
2106, 0.0
38, 0.0
2089, 0.0
2088, 0.0
2071, 0.0
2074, 0.0
62, 0.0
2073, 0.0
64, 0.0
2072, 0.0
66, 0.0
67, 0.0
69, 0.0
2087, 0.0
70, 0.0
71, 0.0
74, 0.0
76, 0.0
77, 0.0
79, 0.0
2070, 0.0
2075, 0.0
2076, 0.0
2077, 0.0
2078, 0.0
2086, 0.0
43, 0.0
2085, 0.0
45, 0.0
2084, 0.0
47, 0.0
2083, 0.0
2082, 0.0
50, 0.0
2081, 0.0
2080, 0.0
2079, 0.0
54, 0.0
55, 0.0
56, 0.0
164, 0.0
2027, 0.0
2026, 0.0
284, 0.0
1969, 0.0
1968, 0.0
1967, 0.0
280, 0.0
281, 0.0
282, 0.0
283, 0.0
